Recipient Name,DUNS,City,State,ZIP Code,County,Country,Type,Class,Sum of Awards,Year
County of Yolo - Health and Human Services Department,73770646,WOODLAND,CA,956956646,YOLO,United States of America,Health Department,County Government,$0 ,2019
CA ST DEPARTMENT OF HEALTH SERVICES,799150615,SACRAMENTO,CA,958146401,SACRAMENTO,United States of America,Health Department,State Government,"$80,525,856 ",2019
CA ST DEPARTMENT OF HEALTH SERVICES,949087316,SACRAMENTO,CA,958146401,SACRAMENTO,United States of America,Health Department,State Government,"$81,548 ",2019
"CA ST DEPT OF PUBLIC HEALTH, DEPT OF HEALTH SERVICES",799150615,SACRAMENTO,CA,95814,SACRAMENTO,United States of America,Health Department,State Government,$0 ,2019
"UNIVERSITY OF CALIFORNIA-SAN FRANCISCO, BD OF REGENTS",94878337,SAN FRANCISCO,CA,94143,SAN FRANCISCO,United States of America,Other Health Organization,State Government,($265),2019
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,47120084,SACRAMENTO,CA,95817,SACRAMENTO,United States of America,Hospital,State Government,"($27,711)",2019
"NORTH COUNTY HEALTH PROJECT, INC.",78743820,SAN MARCOS,CA,920692973,SAN DIEGO,United States of America,Other Health Organization,County Government,"$9,722,797 ",2019
OMNI FAMILY HEALTH,93997062,BAKERSFIELD,CA,933097081,KERN,United States of America,Hospital,City Government,"$10,141,276 ",2019
RHODE ISLAND STATE DEPT OF HEALTH,929922664,PROVIDENCE,RI,2908,PROVIDENCE,United States of America,Health Department,State Government,"($835,000)",2019
KERN COUNTY DEPARTMENT OF MENTAL HEALTH SERVICES,36419526,BAKERSVIELD,CA,93302,KERN,United States of America,Other Health Organization,County Government,"$125,000 ",2019
LOS ANGELES COUNTY PUBLIC HEALTH DEPARTMENT,99446254,ALHAMBRA,CA,91803,LOS ANGELES,United States of America,Health Department,County Government,"$10,247,912 ",2019
LOS ANGELES COUNTY PUBLIC HEALTH DEPARTMENT,624882309,ALHAMBRA,CA,91803,LOS ANGELES,United States of America,Health Department,County Government,"$95,940,275 ",2019
LOS ANGELES CITY DEPARTMENT OF HEALTH SERVICES,99446254,LOS ANGELES,CA,90033,LOS ANGELES,United States of America,Health Department,City Government,$0 ,2019
LOS ANGELES COUNTY DEPARTMENT OF MENTAL HEALTH,104277942,LOS ANGELES,CA,90057,LOS ANGELES,United States of America,Health Department,County Government,"$1,000,000 ",2019
RIVERSIDE CTY DEPT MNTL HEALTH/ADULT & OLDER ADULT SVCS,556215168,RIVERSIDE,CA,92513,RIVERSIDE,United States of America,Other Health Organization,County Government,$0 ,2019
"Riverside, County of",117023953,Riverside,CA,925033410,RIVERSIDE,United States of America,Health Department,County Government,"$2,353,139 ",2019
SAN DIEGO COUNTY MENTAL HEALTH SERVICES,144733115,SAN DIEGO,CA,92103,SAN DIEGO,United States of America,Other Health Organization,County Government,"$3,070,289 ",2019
SAN DIEGO COUNTY DEPARTMENT OF HEALTH SERVICES,144733115,SAN DIEGO,CA,92123,SAN DIEGO,United States of America,Health Department,County Government,"$12,787,711 ",2019
SAN LUIS OBISPO COUNTY HEALTH AGENCY,140037164,SAN LUIS OBISPO,CA,934014513,SAN LUIS OBISPO,United States of America,Health Department,County Government,"$541,142 ",2019
VENTURA COUNTY HEALTH SERVICES AGENCY,66691122,VENTURA,CA,93003,VENTURA,United States of America,Other Health Organization,County Government,"$2,450,470 ",2019
Ventura County Behavioral Health,66691122,OXNARD,CA,930360673,VENTURA,United States of America,Other Health Organization,County Government,"$1,025,000 ",2019
SAN BERNARDINO COUNTY DEPARTMENT OF PUBLIC HEALTH,106376861,SAN BERNARDINO,CA,92415,SAN BERNARDINO,United States of America,Health Department,County Government,"$9,294,188 ",2019
"CITY OF SANTA BARBARA, HEALTH CARE SERVICES",131851250,SANTA BARBARA,CA,93110,SANTA BARBARA,United States of America,Other Health Organization,City Government,"$318,375 ",2019
SANTA BARBARA COUNTY PUBLIC HEALTH DEPT.,131851250,SANTA BARBARA,CA,93110,SANTA BARBARA,United States of America,Health Department,County Government,"$2,186,723 ",2019
AS DEPARTMENT OF MEDICAL SERVICES,854993854,PAGO PAGO,AS,96799,,USA Related Territories,Other Health Organization,State Government,"($13,116)",2019
AS DEPARTMENT OF HEALTH,854993177,PAGO PAGO,AS,96799,,USA Related Territories,Health Department,State Government,"$6,724,583 ",2019
"AS DEPARTMENT OF HEALTH, PUBLIC HEALTH DIVISION",854993177,PAGO PAGO,AS,96799,,USA Related Territories,Health Department,State Government,"$284,100 ",2019
"GU DEPARTMENT OF PUBLIC HEALTH, DIVISION OF MENTAL HLTH",855028700,AGANA,GU,96910,AGANA,USA Related Territories,Health Department,State Government,"($436,880)",2019
GU DEPARTMENT OF PUBLIC HEALTH & SOCIAL SERVICE,778904292,AGANA,GU,96910,AGANA,USA Related Territories,Other Health Organization,State Government,"$23,059,088 ",2019
GU DEPARTMENT OF PUBLIC HEALTH & SOCIAL SERVICE,855028700,AGANA,GU,96910,AGANA,USA Related Territories,Other Health Organization,State Government,"$5,536,281 ",2019
GU MENTAL HEALTH & SUBSTANCE ABUSE AGENCY,778904292,AGANA,GU,96921,AGANA,USA Related Territories,Other Health Organization,State Government,"$1,997,735 ",2019
GU DEPARTMENT OF MENTAL HEALTH & SUBSTANCE ABUSE,778904292,TAMUNING,GU,96911,AGANA,USA Related Territories,Health Department,State Government,"$50,000 ",2019
"GU DEPT OF PUBLIC HLTH & SOCIAL SVCS, PUBLIC HEALTH DIV",778904292,AGANA,GU,96910,AGANA,USA Related Territories,Health Department,State Government,$0 ,2019
GU Dept of Behavioral Health and Wellness Center,778904292,TAMUNING,GU,96913,AGANA,USA Related Territories,Health Department,State Government,"$346,964 ",2019
GU Dept of Behavioral Health and Wellness Center,855031402,TAMUNING,GU,96913,AGANA,USA Related Territories,Health Department,State Government,"$1,283,280 ",2019
"FEDERATED STATES OF MICRONESIA, OFFICE OF HEALTH SVCS",854812984,PALIKIR POHNPEI,FM,96941,PONAPE,USA Related Territories,Health Department,State Government,"$7,705,872 ",2019
"REPUBLIC OF THE MARSHALL ISLANDS, HEALTH SERVICES",854861283,MAJURO-MARSHALL,MH,96960,,USA Related Territories,Health Department,State Government,"$485,666 ",2019
"REPUBLIC OF THE MARSHALL ISLANDS, HEALTH SERVICES",854862633,MAJURO-MARSHALL,MH,96960,,USA Related Territories,Health Department,State Government,"$4,289,350 ",2019
LBJ TROPICAL MED/MEDICAID,854996639,PAGO PAGO,AS,96799,,USA Related Territories,Health Department,State Government,"$155,879,999 ",2019
"National Institute of Health, Mozambique",850487292,MAPUTO,Other,264,,Mozambique,Health Department,State Government,"$4,980,942 ",2019
FORSCHERGRUPPE DIABETES E.V.,319649778,NEUHERBERG/OBERSCHLEI?HEIM,Other,85764,,,Other Health Organization,State Government,"$305,573 ",2019
CM DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENTAL SERVICES,854586119,SAIPAN,MP,96950,SAIPAN,USA Related Territories,Health Department,State Government,"$5,720 ",2019
CM DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENTAL SERVICES,854855277,SAIPAN,MP,96950,SAIPAN,USA Related Territories,Health Department,State Government,"$57,086,736 ",2019
CM DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENTAL SERVICES,854858560,SAIPAN,MP,96950,SAIPAN,USA Related Territories,Health Department,State Government,"$996,216 ",2019
"CM DIV OF VOC REHAB, DEPT OF PUBLIC HLTH & ENVIR SVCS",854855277,SAIPAN,MP,96950,SAIPAN,USA Related Territories,Health Department,State Government,"($44,508)",2019
Ho`ola Lahui Hawaii,809155005,LIHUE,HI,96766,KAUAI,United States of America,Hospital,State Government,"$2,853,366 ",2019
HI ST DEPARTMENT OF HEALTH,90266185,KAPOLEI,HI,96707,HONOLULU,United States of America,Health Department,State Government,"$13,175,350 ",2019
HI ST DEPARTMENT OF HEALTH,136572513,KAPOLEI,HI,96707,HONOLULU,United States of America,Health Department,State Government,"$4,873,235 ",2019
HI ST DEPARTMENT OF HEALTH,610006140,KAPOLEI,HI,96707,HONOLULU,United States of America,Health Department,State Government,"$238,913 ",2019
HI ST DEPARTMENT OF HEALTH,783611122,KAPOLEI,HI,96707,HONOLULU,United States of America,Health Department,State Government,"$4,172,722 ",2019
HI ST DEPARTMENT OF HEALTH,809935679,KAPOLEI,HI,96707,HONOLULU,United States of America,Health Department,State Government,"$24,830,698 ",2019
HI ST DEPARTMENT OF HEALTH,90266185,HONOLULU,HI,96801,HONOLULU,United States of America,Health Department,State Government,"$9,542,072 ",2019
HI ST DEPARTMENT OF HEALTH,783611122,HONOLULU,HI,96801,HONOLULU,United States of America,Health Department,State Government,"$1,978,925 ",2019
HI ST DEPARTMENT OF HEALTH,809935679,HONOLULU,HI,96801,HONOLULU,United States of America,Health Department,State Government,"$5,237,294 ",2019
