,self_employed,company_size,tech_or_not,tech_it,employer_provide_coverage,mh_care_options_coverage,wellness_program_discuss,resources_mh_help,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,leave,talk_ph_mh_coworkers,talk_mh_supervisors,talk_mh_employer,talk_mh_coworkers,coworker_discuss_mh,importance_ph_employer,importance_mh_employer,previous_employer,prev_tech_or_not,prev_mh_coverage,Were you aware of the options for mental health care provided by your previous employers?,prev_wellness_program_discuss,prev_resources_mh_help,prev_anonymity_mh_treatment,prev_discuss_ph_mh,prev_discuss_mh_supervisors,prev_discuss_employer,prev_discuss_coworkers,prev_coworkers_discuss_mh,describe_conversation,prev_employer_importance_ph,prev_emploey_importance_mh,currently_dx_mh,past_mh_disorder,treatment_for_mh_by_mh_professional,mh_family_history,if_mh_treated_effectively_interfere_work,if_mh_not_treated_effectively_interfere_work,not_reveal_mh_because_observations,share_mh_family_friends,interview_ph,why_why_not_ph,interview_mh,why_why_not_mh,identified_work_mh_individual,reaction_towards_mh,employer_unsuportive_response_mh,unsuportive_desciption,employer_suportive_response_mh,tech_industry_support_mh_issues,age,gender,country_live,state_live,ethnicity,country_work,state_work,key
51,True,,,,,,,,,,,,,,,,,True,False,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,5.0,5.0,Yes,Yes,True,No,Often,Often,,9,Maybe,If I felt it was relevant ,Maybe,If I felt it was relevant to the situation,False,5,Maybe/Not sure,,Maybe/Not sure,3,64,Male,United Kingdom,,,United Kingdom,,45
52,True,,,,,,,,,,,,,,,,,True,True,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,True,False,,5.0,0.0,Don't Know,No,True,No,Not applicable to me,Not applicable to me,No,1,No,"It’s hard enough to get employers to give you a chance at all, adding anything “out of the ordinary” like a chronic illness would likely ensure I’m discarded right away.",No,Same as above,False,2,No,,No,1,40,Male,United Kingdom,,,United Kingdom,,45
53,False,26-100,True,True,Yes,Yes,No,I don't know,I don't know,I don't know,Physical health,No,False,No,False,5.0,2.0,True,True,Some did,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,True,False,False,,7.0,2.0,Yes,Possibly,False,I don't know,Often,Often,Yes,4,Maybe,"As physical health issues are usually easier to see, sometimes it's hard to avoid talking about them.",No,I don't feel that I can run the risk of my mental health issues being held against me.,False,3,Maybe/Not sure,,No,3,37,Male,United States of America,Michigan,White,United States of America,Michigan,45
54,False,More than 1000,False,True,I don't know,No,I don't know,Yes,I don't know,Somewhat difficult,Same level of comfort for each,Yes,False,Maybe,True,8.0,7.0,True,False,"No, none did",N/A (none offered),None did,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",False,False,False,,10.0,1.0,Yes,Yes,True,No,Rarely,Sometimes,Maybe,7,Yes,"It is information they need to know, and in my case is obvious",Yes,It is information they need to know.,False,7,"Yes, I experienced","I was not allowed to take a break, even with coverage of my position, to comfort myself.",No,4,53,Female,United States of America,Wyoming,White,United States of America,Wyoming,45
55,False,6-25,True,True,No,,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,False,4.0,3.0,True,True,Some did,N/A (was not aware),None did,Some did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,5.0,4.0,No,No,False,I don't know,Not applicable to me,Not applicable to me,No,5,Yes,,Maybe,,False,6,Maybe/Not sure,,No,2,55,male,United Kingdom,,,United Kingdom,,45
56,False,6-25,True,True,I don't know,Yes,Yes,No,Yes,Somewhat difficult,Physical health,Maybe,True,No,False,4.0,3.0,True,True,Some did,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,4.0,1.0,Possibly,Yes,True,Yes,Often,Often,No,10,Maybe,Because humans are big walking apes and have a brain that poorly judges things often.,No,"Because it's weird, and there hasn't been an established trust. Would you tell a girl on your first date you were bipolar and lost every relationship because of it? You can ask leading questions to find out if they respect people's personal time and needs.",False,5,"Yes, I experienced",Would rather not but it actually was another co-worker who had issues and became regularly verbally abusive to others. The boss refused to do anything about it and every developer I know who has worked there since said they quit because of her instability and toxicity. ,Maybe/Not sure,2,30,Male,United States of America,Utah,I prefer not to answer,United States of America,Utah,45
57,False,500-1000,False,True,Yes,No,No,No,I don't know,Somewhat easy,Physical health,No,False,Maybe,True,3.0,1.0,True,True,Some did,I was aware of some,None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,2.0,1.0,No,Yes,True,Yes,Rarely,Rarely,Yes,2,Yes,,No,,False,7,"Yes, I observed",,"Yes, I experienced",1,35,Male,United States of America,California,White,United States of America,California,45
58,False,More than 1000,False,True,Yes,Yes,I don't know,I don't know,Yes,Somewhat difficult,Physical health,Maybe,False,No,False,7.0,7.0,True,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,I don't know,False,False,False,,6.0,1.0,Possibly,Possibly,False,Yes,Rarely,Rarely,,6,Maybe,Might impact the outcome of the interview ,No,Might impact the outcome of the interview ,False,5,No,,"Yes, I experienced",3,60,Male ,Canada,,,United States of America,Georgia,45
59,False,100-500,False,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,False,No,False,5.0,5.0,True,False,Some did,I was aware of some,Some did,Some did,Sometimes,Same level of comfort for each,"No, none of my previous supervisors",False,False,False,,5.0,5.0,No,No,False,No,Not applicable to me,Not applicable to me,Maybe,5,Maybe,,No,,False,4,Maybe/Not sure,,Maybe/Not sure,3,34,female,United States of America,Colorado,White,United States of America,Colorado,45
60,False,More than 1000,False,True,No,No,No,No,I don't know,Difficult,Physical health,No,True,No,False,5.0,2.0,True,True,Some did,I was aware of some,Some did,"Yes, they all did","Yes, always",Physical health,Some of my previous supervisors,False,False,True,,7.0,5.0,No,Yes,True,Yes,Rarely,Sometimes,Maybe,2,No,,No,,False,1,"Yes, I observed",,"Yes, I observed",2,35,Male,United States of America,Colorado,White,United States of America,Colorado,45
61,False,More than 1000,False,True,Yes,No,No,No,I don't know,Somewhat difficult,Physical health,No,False,No,True,2.0,0.0,True,True,Some did,I was aware of some,None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,5.0,0.0,Possibly,Yes,True,Yes,Not applicable to me,Sometimes,,2,Maybe,Depends on the issue and the extent I believed I would be discriminated against for it. I would bring up the couple weeks I need to recover from knee surgery,No,I like being employed,False,3,No,,No,2,34,Male,United States of America,Tennessee,White,United States of America,Tennessee,45
62,False,26-100,True,True,I don't know,No,No,No,Yes,Very easy,Physical health,Yes,True,No,False,7.0,3.0,True,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,True,Suggesting that work performance was related to a mental health issue.,0.0,0.0,Don't Know,No,False,Yes,Not applicable to me,Not applicable to me,Yes,0,Yes,It's more apparent and might affect expectations of my role in aforementioned company,No,Mental instability is a deal-breaker for potential new hires.,False,5,No,,No,4,28,Male,United States of America,Colorado,White,United States of America,Colorado,45
63,False,26-100,True,True,I don't know,No,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,False,Yes,False,5.0,2.0,True,True,"No, none did","Yes, I was aware of all of them",None did,None did,No,Physical health,I don't know,True,True,False,,7.0,2.0,Yes,Yes,True,Yes,Often,Often,Yes,5,No,I don't work in a field where my physical abilities should affect my work,Maybe,Because my work is all brain work.,False,8,"Yes, I experienced",Just felt like I was being judged,No,2,28,Woman,United States of America,Colorado,White,United States of America,Colorado,45
64,False,26-100,True,True,I don't know,Yes,No,No,Yes,Somewhat difficult,Same level of comfort for each,Maybe,False,Yes,False,7.0,5.0,True,True,Some did,I was aware of some,None did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,True,True,False,,8.0,8.0,No,No,False,No,Not applicable to me,Not applicable to me,Maybe,5,Yes,,No,,False,3,"Yes, I experienced",,Maybe/Not sure,2,36,,United Kingdom,,,United Kingdom,,45
65,False,6-25,True,True,No,No,No,No,No,Somewhat difficult,Same level of comfort for each,Yes,False,No,False,0.0,0.0,False,,,,,,,,,,,,,,,Don't Know,No,False,I don't know,Not applicable to me,Not applicable to me,Yes,6,No,It can affect my likelihood of getting the job.,No,I may be seen as unfit for the role,False,3,Maybe/Not sure,,Maybe/Not sure,3,24,Male,Ghana,,,Ghana,,45
66,True,,,,,,,,,,,,,,,,,True,True,Some did,I was aware of some,Some did,Some did,I don't know,Physical health,I don't know,False,False,True,I don't remember details.,7.0,5.0,No,No,False,I don't know,Not applicable to me,Not applicable to me,Yes,3,Yes,If it needed some kind of accommodation.,No,Too much of a stigma.,False,2,Maybe/Not sure,,Maybe/Not sure,2,50,Male,United States of America,Colorado,White,United States of America,Colorado,45
67,False,More than 1000,True,True,Yes,No,No,Yes,I don't know,I don't know,Physical health,No,False,Maybe,False,5.0,4.0,True,True,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,False,True,Mostly they discussed feeling as if they had mild depression but it seemed more severe than that to me.,5.0,4.0,Possibly,Possibly,True,I don't know,Sometimes,Sometimes,No,3,Maybe,It’s usually expected that would not prevent me from performing job duties ,No,"I strongly expect I would be rejected for the job, as they think I would not perform at required levels.",False,4,Maybe/Not sure,,"Yes, I observed",2,55,Male,United States of America,Colorado,White,United States of America,Colorado,45
68,False,26-100,True,True,Yes,Yes,No,I don't know,Yes,Neither easy nor difficult,Same level of comfort for each,Yes,True,Maybe,False,4.0,6.0,True,False,I don't know,N/A (was not aware),None did,None did,I don't know,Same level of comfort for each,I don't know,False,False,False,,7.0,5.0,Yes,Possibly,True,No,Sometimes,Often,No,7,Yes,"I have a strong moral compass, and feel it would be dishonest to a new employer to keep anything back that may affect my performance. ",Yes,Being honest about anything that impacts my ability to work efficiently. ,True,5,"Yes, I experienced","During a bad period I was put on medical leave by my doctor, and I was given an earful in front of coworkers for not being considerate to everyone else by my employer. ",No,3,32,Male,Norway,,,Norway,,45
69,False,500-1000,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Same level of comfort for each,Yes,True,Yes,True,10.0,5.0,True,False,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,I don't know,False,False,False,,10.0,0.0,Possibly,Don't Know,True,I don't know,Sometimes,Often,No,8,Yes,"If they can’t handle me at my worst, they don’t deserve me at my best.",Yes,"If they can’t handle me at my worst, they don’t deserve me at my best.",False,5,"Yes, I experienced","Regarding my anxiety, a “reasonable accommodation form” was provided for my doctor. It was complex, oddly specific about details of the diagnosis, and it made me feel I was not believed or trusted. It made my anxiety worse.",Maybe/Not sure,3,33,Male,United States of America,California,White,United States of America,California,45
70,False,500-1000,True,True,Yes,Yes,No,No,I don't know,I don't know,Physical health,Maybe,True,No,False,7.0,5.0,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,6.0,3.0,Yes,Yes,True,Yes,Sometimes,Sometimes,No,2,Maybe,"Depends on the issue, i.e., only if due to it I'd have special needs at work.",No,"I'm still at a point where I'm uncomfortable discussing my mental health issues with others, much less in an interview environment.",False,8,No,,Maybe/Not sure,4,30,Female,Portugal,,,Portugal,,45
71,False,500-1000,True,True,Yes,No,No,I don't know,Yes,Very easy,Same level of comfort for each,Yes,False,Yes,False,9.0,9.0,True,True,"Yes, they all did",N/A (was not aware),None did,None did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,False,False,True,,9.0,9.0,Possibly,No,False,Yes,Never,Not applicable to me,No,5,No,,No,,False,1,"Yes, I experienced",,"Yes, I experienced",4,30,Male,Portugal,,,Portugal,,45
72,False,100-500,True,True,Yes,Yes,Yes,No,I don't know,I don't know,Physical health,Maybe,False,Maybe,False,7.0,7.0,True,True,"Yes, they all did","Yes, I was aware of all of them",None did,None did,I don't know,Physical health,I don't know,False,False,False,,7.0,7.0,No,No,False,I don't know,Not applicable to me,Not applicable to me,,8,Yes,To settle any expectations from both sides,Yes,To settle any expectations from both sides,False,3,No,,No,3,34,Male,Portugal,,,Portugal,,45
73,False,100-500,True,True,No,No,No,No,I don't know,Very easy,Physical health,Yes,False,Maybe,False,8.0,7.0,True,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,True,True,They mentioned what was like when they had depression.,8.0,7.0,Possibly,Possibly,True,Yes,Not applicable to me,Not applicable to me,,8,Yes,"If it would interfere with my work or availability to work, then it’s important to know if the employer would accept that.",Maybe,Depends on the impact it woould have in my ability to work.also there is some stigma.,False,5,No,,Maybe/Not sure,3,36,Female,Portugal,,,Portugal,,45
74,False,100-500,True,True,No,,No,No,I don't know,Somewhat easy,Physical health,Maybe,False,Maybe,False,8.0,5.0,False,,,,,,,,,,,,,,,Yes,Yes,True,Yes,Rarely,Sometimes,Yes,8,No,"Bringing up such a topic would weaken my bargaining position, so I wouldn't do so.",No,"Bringing up such a topic would weaken my bargaining position, so I wouldn't do so. Mental health has an additional stigma associated with it, so it would likely mean I wouldn't get hired at all.",False,4,Maybe/Not sure,,No,2,30,Male,Portugal,,,Portugal,,45
75,False,1-5,True,True,No,,Yes,No,No,I don't know,Physical health,No,False,Maybe,True,9.0,8.0,True,True,"No, none did",N/A (none offered),None did,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",False,False,False,,2.0,0.0,No,No,False,No,Not applicable to me,Not applicable to me,,7,Yes,"In the end it would play a part on how I'm treated, so I'd be willing to disclose it from the get go.",Yes,"Just as before, it would be a part of me, which affects how I work, so I'd rather disclose from the get go, instead of feeling anxiety of disclosing it when the issue is most pressing.",False,9,No,,Maybe/Not sure,2,29,Male,Portugal,,,Portugal,,45
